reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2d8d6644-7d5f-459a-9331-6a1edfbbc9e9,Afkhan Husani,https://play-lh.googleusercontent.com/a-/ALV-UjV-X1MiKLqBGUM5i3U5jBWZS-f7orVuiX6qSej3GSQwjBLawwj0,kalau belom premium bisa engga kirim uang ke rekening bank..,4,0,2.112.0,2026-01-29 08:22:22,"Hi Kak. Kami memahami pertanyaan Kakak. Untuk fitur kirim uang ke bank, saat ini hanya bisa dilakukan oleh pengguna yang akunnya sudah berstatus DANA Premium. Hal ini merupakan bagian dari regulasi keamanan dan verifikasi identitas untuk memastikan setiap transaksi antarbank terlindungi dengan baik ya. Thx -AF-",2026-01-29 11:15:55,2.112.0
82e0144f-a78d-4926-85fd-e3532ea8eab6,Mertue Eli,https://play-lh.googleusercontent.com/a/ACg8ocJP6k7-WkbXDqlcb61UMtLf6Z86vzg1n5HL2u87mTxAGJ8FYg=mo,Sebabnya saya tidak bisa daftar.,2,0,2.112.0,2026-01-29 08:22:16,"Hi Kak Eli. Kami mengerti kondisi yang Kakak hadapi saat ini. Apabila Kakak mengalami kendala saat daftar akun DANA, pastikan nomor yang Kakak gunakan belum pernah terdaftar di akun DANA sebelumnya. Selain itu, pastikan juga koneksi internet Kakak stabil dan silakan coba lakukan pendaftaran secara berkala ya. Semoga berhasil. Thx -AF-",2026-01-29 11:22:21,2.112.0
86cadb36-fbb2-461f-b7f8-797c6ee5e819,hamim azah,https://play-lh.googleusercontent.com/a-/ALV-UjVKiOqGJo1bbJZDfmh1n96oJvaTS1VuXFtu9ky3FIIyMn46xrHk,nyari keuntungan nya gak tangung² ya !! ajak taman² move on ke dompet sebelah aja ...😀 makasih DANA,2,0,2.50.1,2026-01-29 08:20:31,Hi Kak Hamim. Ada kendala apa nih di DANA? Silakan sampaikan kendala yang Kakak alami melalui DIANA pada menu Me/Saya di aplikasi ya. Tim kami dengan senang hati membantu mengecek kendala Kakak secara lebih detail di sana. Mohon tetap waspada dan jaga kerahasiaan data pribadi Kakak kepada siapapun termasuk yang mengatasnamakan DANA ya. Thx AF,2026-01-29 11:12:08,2.50.1
c3f23930-672e-4e0e-930f-f47e3ae3c798,Saepudi Saepudin,https://play-lh.googleusercontent.com/a/ACg8ocLyH3wSXeRdMCIqxmANZOLNNz4QbFQPIZOvNSdoLHsySKOF=mo,sangat puas,5,0,2.109.2,2026-01-29 08:19:42,,,2.109.2
d13de53e-faa7-49e2-b301-0c70ad8db29c,rusman,https://play-lh.googleusercontent.com/a-/ALV-UjW--IBc4SKcdU73iAEHPYdMXq2pZuUIcJ4jOMsjL4kT7P9slxk,terlalu sering error harus selalu dihapus masuk lagi,1,0,2.99.1,2026-01-29 08:18:35,"Hi Kak Rusman. Maaf sudah bikin Kakak ngga nyaman 🙏 Terkait kendala pada aplikasi DANA, silakan coba beberapa langkah berikut ya: 1. Clear cache aplikasi DANA 2. Update aplikasi DANA ke versi terbaru 3. Restart HP Jika setelah mencoba langkah diatas masih ada kendala, mohon kirimkan screenshot via DIANA di aplikasi DANA ya. Thx 🙏 -AF-",2026-01-29 09:56:58,2.99.1
dd698187-b6d8-4ca1-825d-109d77dee1be,Wahyu J,https://play-lh.googleusercontent.com/a/ACg8ocKhyi34nhsEO5B5n03SN7JIOswHAMIyG4WL2cbqVfRcTdHT7g=mo,aplikasi 👍💯,5,0,,2026-01-29 08:17:13,,,
24539fa8-5243-4d79-b067-24415e6a1d9e,jupri Yadi,https://play-lh.googleusercontent.com/a/ACg8ocLdJJO2zQd8l0jRFSesafJ5HBN5IFRYX9G9dFQy_5aFRlHzFQ=mo,saya sangat puas dengan aplikasi dana pokok nya👍👍👍,3,0,2.101.1,2026-01-29 08:12:02,,,2.101.1
f59f9626-093f-42df-bc91-83e8b9f22622,Merah Delima,https://play-lh.googleusercontent.com/a-/ALV-UjX2jxLpUi-zXXe-6GB1C2QlGdjv2M7y9TciLw4fnl2uCq_NJW78,DANA IN THE BEST,5,0,,2026-01-29 08:07:23,,,
c73ae393-318d-4876-9654-bcbc49d41d39,Yusuf Yusuf,https://play-lh.googleusercontent.com/a/ACg8ocKA7-BqCRPp4zuP8Yw9XosOkJG85sOSxwmHBIElGHtL-eYVSQ=mo,baik,5,0,2.111.0,2026-01-29 08:07:20,,,2.111.0
d0c04957-973f-4c65-b44c-595dc2707ed5,Asep Suryana,https://play-lh.googleusercontent.com/a/ACg8ocKsCYJEv0-nZvczYO3oEofj4kKjhGz24E9kXBhJk_GqfYXX1Q=mo,sangat membantu,5,0,2.111.0,2026-01-29 08:06:04,,,2.111.0
cf28956d-7f41-419f-94ba-fdb5129aa217,Susanti Telaumbanua,https://play-lh.googleusercontent.com/a-/ALV-UjXjH4olD0ZSI1DioeXLXGNSZCyJgekPw5Y6TQjxuQglAa9Fq08,admin nya baik dan apapun Kendala kita selalu di bantu dan di respon dengan baik makasih admin Diana 🙏,5,0,2.109.2,2026-01-29 08:04:34,,,2.109.2
119ee72e-2ff5-40c6-a7c0-4cc6e8cb815e,Ali Mileng,https://play-lh.googleusercontent.com/a/ACg8ocJFRotCfb_DXDkd53cRoc68tjE3IOOtipIEZYCtRmT9XdBdXg=mo,aplikasi yang sangat bagus,5,0,2.112.0,2026-01-29 08:00:33,,,2.112.0
89fadf81-aaf7-40cd-b1c0-f19f123ccd9f,Bara Seroso,https://play-lh.googleusercontent.com/a/ACg8ocIMi7GlaCplhgcepe3yU_RdIhvOitF-iqf_RAV8C0_dyhSYvQ=mo,bermanfaat,5,0,2.109.2,2026-01-29 08:00:31,,,2.109.2
26cbf042-b3cc-40bc-82d8-54edf614a50d,itot permana,https://play-lh.googleusercontent.com/a-/ALV-UjWp5W-7I-ZXJH-XZKwBDPtCDSd2bkjDPQSsdEZUuZLnwzarj-Zi,bagus,5,0,2.112.0,2026-01-29 07:58:44,,,2.112.0
b43b0629-bde4-4a7f-ac32-79e0d342c92f,ci Idas,https://play-lh.googleusercontent.com/a-/ALV-UjX1Gg3ptZUz_VpZFciVTx0vMwIM-Xi49qAHvWtC62QhTYZYkU7D,ini gmn tanggung jwb nya saldo saya hilang 50rb. pas di buka aplikasinya gk mau log in. pdahl udah up grad sama aja tetep gk bisa.,1,0,2.112.0,2026-01-29 07:58:10,"Hi Kak, kamu bisa menyampaikan detail pertanyaan atau keluhan melalui email help@dana.id ya Kak. Thanks -RD-",2021-10-16 13:54:25,2.112.0
acdd14f1-91b4-4a1d-a890-b3ce2aa8b397,Andrian Rian,https://play-lh.googleusercontent.com/a/ACg8ocJFTXqoo31cbLQt1xyN5HnchYq9WdbBMuC2y-oa0sggqo1mTg=mo,aplikasinya bagus,5,0,2.112.0,2026-01-29 07:54:14,,,2.112.0
25bdbadc-e5d9-4915-829f-b0c21b81e214,Salman Farizi,https://play-lh.googleusercontent.com/a/ACg8ocIcSPFoZoC9HnW2C02dKBrcTYDlboIKArLZGPJDz3k8x7jlBQ=mo,ok,5,0,2.112.0,2026-01-29 07:53:33,,,2.112.0
a1419cc2-f07a-4b65-9870-1c75a9c9fe4b,Ibrahim Dunggio,https://play-lh.googleusercontent.com/a/ACg8ocIdco2okjy5fkzIwmqK8JqWwg7cdpLl6tQeOsHvz1pEtBBzsA=mo,baik,5,0,2.112.0,2026-01-29 07:52:49,,,2.112.0
01ae1353-9c17-4264-af33-367f06167b84,Siswanto Triandono,https://play-lh.googleusercontent.com/a/ACg8ocLXAuWMyAOfknoLGOy3f9bb4WbIg2vAva1vcPLr6pop3kSACw=mo,sangat memuaskan,5,0,2.112.0,2026-01-29 07:51:17,,,2.112.0
f3beed6a-a95e-4416-8536-9c33d6d9e6a4,acmhal chan,https://play-lh.googleusercontent.com/a-/ALV-UjWV4uWp5ZfTRaCqMzmLvCQnxKcs4xLH2Lyy8US5XFWFF1Rpc94f,transfer uang ke bank lain malah delay udah sehari lama banget kayak lagi ngirim ke luar negeri aja. top up udah berbayar 1500 malah layanannya begini. chat cs malah yg jawab bot. apk sampah 🤣,1,0,2.112.0,2026-01-29 07:50:17,"Hi Kak, maaf buat kamu kecewa terkait kendala transfer uang. Jika Kakak sudah membuat laporan, pastikan terhubung dengan layanan live customer service kami sampai dapat nomor laporan di akhir sesi. Kalau sudah, mohon infokan nomor laporannya ke DM sosial media resmi DANA bercentang biru/emas ya untuk kami bantu pengecekan. Thx -FS-",2026-01-29 09:07:11,2.112.0
8acdaf94-10fd-48f8-95e9-3c5c086e1348,Ardi Wolunem,https://play-lh.googleusercontent.com/a-/ALV-UjWQrocsNCsd9u8g5rzzkAs3DRkSm4xWLfAep_py503VqdGtiEuy,transaksi lebih mudah.aplikasi mudah di pahami dan jarang trobel,5,0,2.111.0,2026-01-29 07:47:46,,,2.111.0
58d06383-e605-49ec-b495-8335dcbd903b,Zulkifli Izul,https://play-lh.googleusercontent.com/a/ACg8ocJgzKBUMuXqFdAKv5Lx4S5MKKloyEwVl0DAsUiC5J1DWADc9w=mo,sangat bagus,5,0,2.103.1,2026-01-29 07:46:03,,,2.103.1
94607b2c-ab4a-418c-a545-1a58f2a013eb,Pape Teguh,https://play-lh.googleusercontent.com/a/ACg8ocKctAhlbo_wUI0xqp6PPKzSbBevKHGqEjnedfEw5yRikwJfTw=mo,"duittt sayaa kepotong kenapa inii Saya tidak merasa transfer kemana pun dan ke siapa punnn kok saldoo danaa sayaa bisaaa kepotong, ituuu duitt terakhir syaa lohh buatt makan parahhh amatt, mulai hari ini saya tidak mau pakai dana",5,0,2.111.0,2026-01-29 07:44:45,"Hi kak Teguh, kami turut prihatin atas kejadian saldo terpotong di akun DANA ya. Kamu dapat hubungi DIANA melalui menu ""Aktivitas"" agar tim kami bantu cek. Jangan pernah memberikan PIN/OTP, klik link, dan cek akun terhubung di menu Me/Saya. Kamu bisa ajukan klaim pengembalian saldo (DANA Protection), namun harus sesuai S&K berlaku ya kak. Thx-SA-",2026-01-29 09:04:44,2.111.0
ced600a9-5db2-46eb-b68d-dad1b5004009,Addara Pratista,https://play-lh.googleusercontent.com/a/ACg8ocKPo_nZyflwIHE_pe8B6CtabcOhwwsFhWg8cMl-loLDeVyHtQ=mo,sangat membantu,5,0,2.112.0,2026-01-29 07:44:41,,,2.112.0
5f75346e-2ad2-4146-865f-92e84f3db2ce,Selviana Agustin,https://play-lh.googleusercontent.com/a-/ALV-UjXWeg7-4WzLclsotISkPy242gsUuh3cs0l-w5ntJmRLhGK79cg,bagus,5,0,2.112.0,2026-01-29 07:41:49,,,2.112.0
2a7850ce-da81-4d7c-abf3-6fb9f025c2c9,Azza Harawanni,https://play-lh.googleusercontent.com/a-/ALV-UjXKujsqSsh4LbVT8zDO9q4QzoDR57LEfArWgb1XRn0fS-yPXpix,"nth kenapa setiap ingin melakukan pembayaran diaplikasi dana menolak pembayaran,tolong dlini diperbaiki,ini saya instal ulang,kalau ga mau lagi ga tau lagi saya tu",3,0,2.112.0,2026-01-29 07:41:33,"Hi Kak Azza, maaf ya kalau sempat bikin kurang nyaman terkait kendala transaksi. Boleh coba langkah berikut: 1. Clear cache aplikasi DANA 2. Pastikan jaringan stabil 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di aplikasi DANA ya. Terima kasih 🙏 -FS-",2026-01-29 09:09:28,2.112.0
a4bcfe3b-e50f-463b-8bb6-78ca2524a325,Bas,https://play-lh.googleusercontent.com/a-/ALV-UjUDWjXbCYDwCM0hkrQphAmaGmOef5G0MXwiVxUWKTGPBLeh-NA,👍👍👍👍👍,5,0,2.112.0,2026-01-29 07:39:34,,,2.112.0
af44d79b-44ea-490c-90df-9855b9093af5,Sanfa Ransan,https://play-lh.googleusercontent.com/a/ACg8ocLIvSrjZHjXdCJP2sm-4wFO23poqdQ03fCb8uI8pfRJxGlv4w=mo,mantap,5,0,2.77.0,2026-01-29 07:39:12,,,2.77.0
d58df2b4-dd62-4079-98e2-b2f48a80fbef,Dinda Natasya,https://play-lh.googleusercontent.com/a-/ALV-UjW6B1ig6KdjvFlSKz0aT6u2bG_T139L11O74ySmH8WRl_KBhty7,"asli, tadi baru beli pulsa malah disuruh nunggu sampe 1 jam, setelah 1 jam malah disuruh nunggu lagi sampe 2 hari. pdhl dana udh kepotong, gimana sih?!!!!! balikin uang saya!!!!",1,0,2.112.0,2026-01-29 07:35:10,"HI kak Dinda, maaf udah buat kamu kurang nyaman terkait keluhan pembelian pulsa yang belum diterima, tenang kami disini bantuin ya. Jika sudah membuat laporan, boleh kirimkan nomor pelaporannya ke DM/ inbox untuk FB/IG @DANA centang biru & X @danawallet centang emas ya kak. Thx-SA-",2026-01-29 09:12:46,2.112.0
f90d31b6-664e-4813-bb14-9fd8a1e752c7,Patiah 199,https://play-lh.googleusercontent.com/a/ACg8ocI-GbQCvcYN-QJd0Pf4OBWq9JDGLWlZtku6ZKz8d2wB-Vd2Lg=mo,bagus,5,0,2.112.0,2026-01-29 07:33:33,,,2.112.0
adc021b9-e781-4dfc-bd50-8e7e650e7221,Silin rusman,https://play-lh.googleusercontent.com/a/ACg8ocLifR3TZAiLKD09rNbUeqNa0CkH17gG5fz-4Mtj3Jyv8sdihw=mo,sangat membantu,5,0,,2026-01-29 07:31:24,,,
caa46613-bd82-408b-842a-5e44848907a0,Lili Suhendri,https://play-lh.googleusercontent.com/a/ACg8ocLBgMjly7H4XsHM-DBe9sLaN_5eXxnLtOsYM5IT-Dbq4v0nYQ=mo,ok,4,0,2.112.0,2026-01-29 07:31:04,,,2.112.0
f53c92fc-25ff-4e65-9521-1f9589f05903,Imam Rahmad,https://play-lh.googleusercontent.com/a/ACg8ocIdaG0YeBIIPtDZc4hC7jVBEo-8xwA3rNQQNvQoftt0zHJH9A=mo,"knp di 99% terdiam saat saya ma update dan gagal trus,..",2,0,2.111.0,2026-01-29 07:29:11,"Hi Kak Imam, maaf ya kalau sempat bikin kurang nyaman terkait kendala update. Boleh coba langkah berikut: 1. Clear cache aplikasi DANA 2. Pastikan jaringan stabil 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di aplikasi DANA ya. Terima kasih 🙏 -FS-",2026-01-29 09:12:02,2.111.0
6ca84559-5544-48ae-8f3a-8e9cf08f561b,Hasan Zaky,https://play-lh.googleusercontent.com/a/ACg8ocKWf6hrUz47vXubRfvP39ovyLPTxur3EMDVKyGF9MwB36nZig=mo,dana sekarang eror terus bahaya bahaya,1,0,2.112.0,2026-01-29 07:26:53,"Hi Kak, maaf ya kalau sempat bikin kurang nyaman. Kami bantu infokan DANA sedang tidak ada gangguan, terkait kendala di apk DANA boleh coba langkah berikut: 1. Clear cache apk DANA 2. Update ke versi terbaru 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di aplikasi DANA ya. Terima kasih 🙏 -FS-",2026-01-29 08:43:38,2.112.0
4b41b055-ba4b-4299-b19a-b8910c5186c7,Abah Beras,https://play-lh.googleusercontent.com/a/ACg8ocJ2qCyTjZLO9GVFBqDvW-ed4dbyGwJOhomdpa2A2UF56MDCqg=mo,kok semenjak di update apknya forclos terus ya padahal pas belum di update mah enak ini semenjak di update sering eror terus,5,0,,2026-01-29 07:24:09,"Hi Kak, maaf ya kalau sempat bikin kurang nyaman. Kami bantu infokan DANA sedang tidak ada gangguan, terkait kendala di apk DANA boleh coba langkah berikut: 1. Clear cache apk DANA 2. Pastikan jaringan stabil 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di aplikasi DANA ya. Terima kasih 🙏 -FS-",2026-01-29 09:02:08,
761cdf75-46c1-4703-a938-b1a1c773def6,Taupik Pik,https://play-lh.googleusercontent.com/a/ACg8ocKzSp5hORTtzVmdbWfqnQWt8WVgEbtxu0sgHAp0p6bUc1laFA=mo,bagus bangett sangat gampang di gunakan dan lancar slalu,5,0,2.112.0,2026-01-29 07:23:41,,,2.112.0
00dfb239-a237-470e-b998-031f95145d4d,Paryoto Ajah,https://play-lh.googleusercontent.com/a/ACg8ocIlT3sNec4LZ9YDvfDW2HjqVk-nXDD1p-vOn5OXdYFegmriRQ=mo,puas,5,0,,2026-01-29 07:23:34,,,
ed4b5cea-675b-435a-ac69-8097fb8dcaa2,nazril bilhaq,https://play-lh.googleusercontent.com/a-/ALV-UjUK9Az59L-bLwWRmfGVnl4PUSaXqClAR2eOjVixhMfSE2c-yRnS,"Dana Qontol, Balikin saldo gw, gw kepotong gara² lu nyet",5,0,2.109.2,2026-01-29 07:22:33,"Hi kak Nazril, kami turut prihatin atas kejadian saldo yang terpotong di akun DANA ya. Kamu dapat hubungi DIANA melalui menu ""Aktivitas"" agar tim kami bantu cek. Jangan pernah memberikan PIN/OTP, klik link, dan cek akun terhubung di menu Me/Saya. Kamu bisa ajukan klaim pengembalian saldo (DANA Protection), namun harus sesuai S&K berlaku ya. Thx-SA-",2026-01-29 09:09:16,2.109.2
b16d86a7-48d5-4c01-8267-32be19913766,sincan termajinalkan,https://play-lh.googleusercontent.com/a-/ALV-UjXaNapT3M-XZj6nYWhplgQCDR_z6w3IlZrUamJT0huh2Qcotb5R,"aplikasi sampah, kalau ada event di dana jangan kalian ikut , php doang itu . gw udah konsisten 7 hari cek in . biar dapet hadiah 5 ribu , tapi apa yang dapet malah 50 perak , padahal di gambar persis cek in 7 hari dapet 5 ribu , apk apaan ini 5 ribu aja masih php , pesen saya ingat ya kalau ada event abaikan saja .ngak bakall dapet php doang",5,0,2.83.0,2026-01-29 07:17:55,"Hi Kak. Maaf sudah bikin Kakak ngga nyaman terkait hadiah event tersebut. Biasanya, pada event tertentu, hadiah yang tertera adalah hadiah maksimal atau bagian dari total hadiah yang dibagikan secara acak atau selama persediaan masih ada. Kami sarankan Kakak dapat melakukan pengecekan S&K yang berlaku pada event tersebut ya. Thx -AF-",2026-01-29 09:29:02,2.83.0
df75fed8-c763-4e6b-a9f1-1aad0a4cae85,Oprasional 889,https://play-lh.googleusercontent.com/a-/ALV-UjVSmDOKVv4Iq1i-dMeWu0d_AfFulO3PISfqAsiJb9vicbx9feE,Sangat bagus mudah untuk bisnis..,5,0,2.112.0,2026-01-29 07:17:39,,,2.112.0
b089aa01-c1e1-44f2-a664-dd1ca65fae2f,siti mulyanah,https://play-lh.googleusercontent.com/a-/ALV-UjWG2VyIcHWXNeqqjr10o6Yg-46CvjfMVGjqjrKmOSU2NN1VHAs,"semoga lebih di tingkatkan lagi keamanan dan fitur nya , good jobs",5,0,2.111.0,2026-01-29 07:17:12,"Hi Kak, kami memahami kekhawatiran di apk DANA. Kami infokan DANA aman, karena DANA diawasi Bank Indonesia untuk perlindungan data konsumen. Kami juga memiliki fitur keamanan berlapis, yuk aktifkan DANA Viz, fitur Passkey & reset PIN secara berkala untuk keamanan akun Kakak. Jangan pernah kasih kode OTP, PIN, atau info pribadi ke siapa pun. Thx-FS-",2026-01-29 08:51:43,2.111.0
6fdb5401-7489-4408-a100-b172a6cc72f2,Bona Pasius (Bonapasius),https://play-lh.googleusercontent.com/a/ACg8ocKfdZDetGTL_0tWvHfkoThWEsiWVCWNqfM1srNRyIW6fF2CMkA=mo,baguss,5,0,2.112.0,2026-01-29 07:12:18,,,2.112.0
8e9bbe49-e054-452e-acf9-d8f14a12c42c,Ulfa Jepara,https://play-lh.googleusercontent.com/a/ACg8ocKhsg5h3zWjMXtCLwcJxN9XBh278mudyRPiiJ8jSEQd-Z4SVQ=mo,transaksi jadi mudah,5,0,2.111.0,2026-01-29 07:11:44,,,2.111.0
c1e2cea8-2801-4912-ad86-45440c8e1d79,Khoirul Anam,https://play-lh.googleusercontent.com/a/ACg8ocKwU3X602zef7UnC1-c17kFxZ9Cq-ACOOVPtA0pbWF7NykGFw=mo,"cepat, mudah, efisien",5,0,2.111.0,2026-01-29 07:10:25,,,2.111.0
c603b489-a273-48b9-a575-8e2de14667f6,Istiawan AWAN,https://play-lh.googleusercontent.com/a/ACg8ocLa3jrL-QZvlvYEpt8eWYozmaK0i4IIycXmw8Yzmw0ItylxtA=mo,sangat bagus dan enak pake dana ini kirimnya cepet banget pokok e,5,0,2.112.0,2026-01-29 07:06:47,,,2.112.0
cdde24b9-be92-4039-9bc5-2d3c02207820,Deni firmansyah Deniden,https://play-lh.googleusercontent.com/a/ACg8ocKljfgvKMK88uh-jz2fNbOqBm-0aXktBfFP0LFNZRqRXCNO7w=mo,puas sekali,5,0,2.112.0,2026-01-29 07:04:10,,,2.112.0
86db38f4-88a3-4b1e-b10e-c12cb3dbb12f,Siti Fatimah,https://play-lh.googleusercontent.com/a-/ALV-UjW0DHNX6v4mhOvK0PypSZar68839f6v3afVUJeGEplo3Y8idKIi,aplikasi dana sangat membatu top 👍,5,0,2.112.0,2026-01-29 07:02:21,,,2.112.0
5e1f70ec-1428-42cd-a778-54f1c34bdfb9,Aksa Her,https://play-lh.googleusercontent.com/a/ACg8ocJ9t9W-vaLw6lLrmCZIapoDOR0qyW8hNTVtslAc6rQOjp5mIw=mo,sangat memuaskan,5,0,,2026-01-29 06:54:10,,,
f6bb6174-3b9e-4ed6-b4f7-5de7d61cbb47,Andika Peratama,https://play-lh.googleusercontent.com/a/ACg8ocIcvHKiZh0xnUPyX6F0dOqrk5AKGTM9CvdZoyXBCmNEXdyJtw=mo,bagus,4,0,2.111.0,2026-01-29 06:52:39,,,2.111.0
a7f435ea-1e0f-4b3f-bb9f-9d25dc5bcacc,Ishak Rahmi,https://play-lh.googleusercontent.com/a-/ALV-UjUIW2ZtB-Ljx9_oAlkJ15ZU3GoIkj3hnPo5XzHoXNvWQQjp2juwhg,BAgus,5,0,,2026-01-29 06:49:45,,,
be0fff78-a7d7-4019-b8ff-407ce4b47c8b,Arif Pujono,https://play-lh.googleusercontent.com/a/ACg8ocJVwv9PcK8Qo0D-GNp85RzaDDSgz1lSOKlBwCO2Efnr0bJOcQ=mo,oke lah,5,0,2.112.0,2026-01-29 06:47:14,,,2.112.0
116129c3-85db-40d8-8b3e-a337274b5f3a,Agum Nita,https://play-lh.googleusercontent.com/a/ACg8ocJh75WWvjG9H1Xi26P1ctEO6uFhhBOPwr8Rv2QMsAhhY5QajQ=mo,sngat membntu,5,0,2.112.0,2026-01-29 06:45:17,,,2.112.0
a6542954-7214-4ef0-90fb-1b1932f1dd19,Supar Yono,https://play-lh.googleusercontent.com/a/ACg8ocJAK0UfrT5xLZR4MkvLINl93Zy15j9lLhUPl1mRQ5kRlVUQNQ=mo,"aplikasi dana saya tiap pagi gx bisa di buka,kanapa si ini. lagi lagi dan lagi gx bisa di buka.., gmana aplikasi dana ini,tiap pagi haru unstal trus download lgi baru mw d buka.",5,0,2.112.0,2026-01-29 06:44:32,"Hi Kak Supar. Maaf sudah bikin Kakak ngga nyaman 🙏 Terkait kendala buka aplikasi DANA, silakan coba beberapa langkah berikut ya: 1. Clear cache aplikasi DANA 2. Update aplikasi DANA ke versi terbaru 3. Restart HP Jika setelah mencoba langkah diatas masih ada kendala, mohon kirimkan screenshot via DIANA di aplikasi DANA ya. Thx 🙏 -AF-",2026-01-29 08:52:31,2.112.0
2feb545e-7990-4b61-89be-9c9bc04fbc58,T.M.FACHRI ALDIFRA,https://play-lh.googleusercontent.com/a-/ALV-UjVtZoKn4Xxwaq3Am4BQWvMIvCkBwH3wF_NCoHzEVIzpz6DZ42M,duitku prnah hilang 300k krena terpasang app lainnn dan mo refound gak bisaaa cukup menyedihkannnn,1,0,,2026-01-29 06:41:42,"Hi Kak Fachri. Kami turut prihatin terkait kendala saldo yang Kakak alami. Untuk pemeriksaan lebih lanjut, apabila Kakak sudah membuat laporan, mohon infokan nomor laporan yang Kakak dapatkan melalui DM Sosmed resmi DANA yang bercentang biru/emas. Sebagai informasi, ada fitur DANA Protection jaminan 100% saldo kembali jika sesuai S&K ya. Thx -AF-",2026-01-29 09:01:44,
f681e59a-8b69-40e9-8a32-eb21c5f4765d,tukinah pehli,https://play-lh.googleusercontent.com/a/ACg8ocIyMcyNLffwpouKge8UeJZ_G9z3hS4VT3sNvF9LsuXCm3rcLw=mo,"kasi 3 Binta dulu lumayan bagus lah,tapi ada yg membuat saya sangat terganggu,sering terjadi ketika mau membuka aplikasi dana namun terpental keluar",3,0,2.112.0,2026-01-29 06:41:23,"Hi Kak Tukinah. Maaf sudah bikin Kakak ngga nyaman 🙏 Terkait kendala buka aplikasi DANA, silakan coba beberapa langkah berikut ya: 1. Clear cache aplikasi DANA 2. Update aplikasi DANA ke versi terbaru 3. Restart HP Jika setelah mencoba langkah diatas masih ada kendala, mohon kirimkan screenshot via DIANA di aplikasi DANA ya. Thx 🙏 -AF-",2026-01-29 08:49:09,2.112.0
4b83f1c5-fc95-43be-bf1f-06043e4707c4,Mang Jhon,https://play-lh.googleusercontent.com/a-/ALV-UjV3e3_Qpc0dR4c64kHj-intLOw_j39riR92XgFflCOgwlHexUVN,mantap,5,0,2.109.2,2026-01-29 06:36:17,,,2.109.2
a1f80b0a-bb97-4a06-8d0a-d2b0e24e9a4f,Adhi Fualu,https://play-lh.googleusercontent.com/a-/ALV-UjX1y0Ow8suJoKN9PsWR9VEMgxGfw6WYIH7y47B1ol3PihKoX2E,Mudah di gunakan,5,0,,2026-01-29 06:32:36,,,
baba4a99-6f1b-4ec9-8d83-8c4486a8a010,Inka,https://play-lh.googleusercontent.com/a/ACg8ocKev3fOMkHP30cnnbcbjklWlXGbOI5IqeeAl-DLaqavAeBUdg=mo,"apk yg berubah jd ribet. sekarang sering gagal tiap mo kirim saldo ke ewallet. selalu ""sesi kadaluarsa"". pdhl thn lalu lancar2 aja pakai apk dana.",1,0,2.112.0,2026-01-29 06:31:50,"Hi Kak Inka. Maaf sudah bikin Kakak ngga nyaman 🙏 Terkait kendala kirim uang saldo, silakan coba beberapa langkah berikut ya: 1. Clear cache aplikasi DANA 2. Update aplikasi DANA ke versi terbaru 3. Restart HP Jika setelah mencoba langkah diatas masih ada kendala, mohon kirimkan screenshot via DIANA di aplikasi DANA ya. Thx 🙏 -AF-",2026-01-29 08:47:30,2.112.0
ab2859c0-087a-4748-9436-94eee1077df4,Didik Sarwo edi,https://play-lh.googleusercontent.com/a/ACg8ocKgqgWQeRxT4D-3qviqiFufw_0poU6ECWZ2I4beoS8AfUsu3Q=mo,bagus,5,0,2.112.0,2026-01-29 06:27:49,,,2.112.0
14c3dbaf-4bab-4c88-b372-acad6a869e33,Riky Ramadan,https://play-lh.googleusercontent.com/a/ACg8ocJ4fjcVOSxUtCz0Cgob5alQrydHdtMdUFU4QPCkL2GeFZITtw=mo,💪,5,0,,2026-01-29 06:27:47,,,
6518947d-3f82-4b4b-b76b-77684083e4e7,Ya Alloh,https://play-lh.googleusercontent.com/a/ACg8ocLVXB_hO4qAm5pEc-GMSw3EUxFq0igzw5QRTm0CwJ6cZwdh=mo,is the best,5,0,2.111.0,2026-01-29 06:22:51,,,2.111.0
0b687446-970d-49dd-8d57-e38820a6d7af,Ira Carissa,https://play-lh.googleusercontent.com/a/ACg8ocL8W60bt-uHvy_y7d5b74HiZFlLncI7APhQYvVuAOtHFa7UTg=mo,sangat bermanfaat dan sangat membantu mempermudah transaksi tapi sayang dana cicil saya belum muncul,5,0,2.112.0,2026-01-29 06:20:28,,,2.112.0
